40	142446	135271.9709249651	1543	0	1.009228229522705	1	
40	142446	135271.9709249651	1543	0	1.0080244541168213	1	
40	142446	135271.9709249651	756	0	0.5104868412017822	1	
40	142446	135271.9709249651	747	0	0.5120828151702881	1	
40	142446	135271.9709249651	747	0	0.5000264644622803	1	
40	142446	135271.9709249651	181	0	0.10938072204589844	1	
40	142446	135271.9709249651	92	0	0.1035311222076416	1	
40	142446	135271.9709249651	102	0	0.1146233081817627	1	
40	142446	135271.9709249651	175	0	0.10359001159667969	1	
40	142446	135271.9709249651	190	0	0.10991954803466797	1	
40	142446	135271.9709249651	169	0	0.10124325752258301	1	
40	142446	135271.9709249651	181	0	0.10045981407165527	1	
40	142446	135271.9709249651	181	0	0.10021018981933594	1	
40	142446	135271.9709249651	153	0	0.10810708999633789	1	
40	142446	135271.9709249651	162	0	0.10101652145385742	1	
40	142446	135271.9709249651	175	0	0.10575270652770996	1	
40	142446	135271.9709249651	195	0	0.11004233360290527	1	
40	142446	135271.9709249651	175	0	0.10242295265197754	1	
40	142446	135271.9709249651	162	0	0.10395669937133789	1	
40	142446	135271.9709249651	169	0	0.104034423828125	1	
40	142446	135271.9709249651	181	0	0.10995030403137207	1	
40	142446	135271.9709249651	181	0	0.10990214347839355	1	
40	142446	135271.9709249651	181	0	0.10938262939453125	1	
40	142446	135271.9709249651	169	0	0.10026240348815918	1	
40	142446	135271.9709249651	181	0	0.10937881469726562	1	
40	142446	135271.9709249651	175	0	0.10938024520874023	1	
40	142446	135271.9709249651	175	0	0.11058735847473145	1	
40	142446	135271.9709249651	190	0	0.11387205123901367	1	
40	142446	135271.9709249651	181	0	0.10938048362731934	1	
40	142446	135271.9709249651	195	0	0.10988521575927734	1	
40	142446	135271.9709249651	181	0	0.10938167572021484	1	
40	142446	135271.9709249651	181	0	0.10987401008605957	1	
40	142446	135271.9709249651	186	0	0.10285782814025879	1	
40	142446	135271.9709249651	186	0	0.10691428184509277	1	
40	142446	135271.9709249651	195	0	0.10937952995300293	1	
40	142446	135271.9709249651	181	0	0.11311793327331543	1	
40	142446	135271.9709249651	195	0	0.10937762260437012	1	
40	142446	135271.9709249651	190	0	0.10938239097595215	1	
40	142446	135271.9709249651	728563	0	1800.007337808609	1	
40	142446	135271.9709249651	1543	0	1.0000531673431396	1	
40	142446	135271.9709249651	700243	0	1800.0451619625092	1	
40	31087	29969.59611925812	714621	0	1800.0174748897552	1	
