40	131676	127639.94738064823	1271	0	1.0044937133789062	1	
40	131676	127639.94738064823	1279	0	1.0106029510498047	1	
40	131676	127639.94738064823	596	0	0.5000278949737549	1	
40	131676	127639.94738064823	593	0	0.5071780681610107	1	
40	131676	127639.94738064823	547	0	0.503748893737793	1	
40	131676	127639.94738064823	164	0	0.1125478744506836	1	
40	131676	127639.94738064823	88	0	0.11380839347839355	1	
40	131676	127639.94738064823	77	0	0.11080241203308105	1	
40	131676	127639.94738064823	156	0	0.10707759857177734	1	
40	131676	127639.94738064823	135	0	0.10101914405822754	1	
40	131676	127639.94738064823	152	0	0.10938239097595215	1	
40	131676	127639.94738064823	148	0	0.11176609992980957	1	
40	131676	127639.94738064823	164	0	0.1093893051147461	1	
40	131676	127639.94738064823	131	0	0.10114574432373047	1	
40	131676	127639.94738064823	143	0	0.10770130157470703	1	
40	131676	127639.94738064823	152	0	0.10938096046447754	1	
40	131676	127639.94738064823	156	0	0.10416960716247559	1	
40	131676	127639.94738064823	152	0	0.10906147956848145	1	
40	131676	127639.94738064823	131	0	0.11051201820373535	1	
40	131676	127639.94738064823	152	0	0.10938358306884766	1	
40	131676	127639.94738064823	152	0	0.10938024520874023	1	
40	131676	127639.94738064823	148	0	0.10937952995300293	1	
40	131676	127639.94738064823	148	0	0.10938024520874023	1	
40	131676	127639.94738064823	156	0	0.1022634506225586	1	
40	131676	127639.94738064823	148	0	0.10666680335998535	1	
40	131676	127639.94738064823	148	0	0.1076955795288086	1	
40	131676	127639.94738064823	143	0	0.10938048362731934	1	
40	131676	127639.94738064823	152	0	0.10938072204589844	1	
40	131676	127639.94738064823	160	0	0.10938096046447754	1	
40	131676	127639.94738064823	148	0	0.10938215255737305	1	
40	131676	127639.94738064823	160	0	0.10427737236022949	1	
40	131676	127639.94738064823	152	0	0.10938191413879395	1	
40	131676	127639.94738064823	152	0	0.1065363883972168	1	
40	131676	127639.94738064823	152	0	0.10288214683532715	1	
40	131676	127639.94738064823	164	0	0.10938048362731934	1	
40	131676	127639.94738064823	164	0	0.11008477210998535	1	
40	131676	127639.94738064823	135	0	0.10149335861206055	1	
40	131676	127639.94738064823	152	0	0.10283327102661133	1	
40	131676	127639.94738064823	775311	0	1800.016214132309	1	
40	131676	127639.94738064823	1308	0	1.0000524520874023	1	
40	131676	127639.94738064823	766317	0	1800.0194773674011	1	
40	29616	28998.08158654352	728800	0	1800.0344865322113	1	
