40	175541	164399.0015559583	3277	0	1.0062906742095947	1	
40	175541	164399.0015559583	3371	0	1.0153319835662842	1	
40	175541	164399.0015559583	1615	0	0.5000255107879639	1	
40	175541	164399.0015559583	1605	0	0.5067253112792969	1	
40	175541	164399.0015559583	1625	0	0.5041019916534424	1	
40	175541	164399.0015559583	306	0	0.10992765426635742	1	
40	175541	164399.0015559583	136	0	0.11352324485778809	1	
40	175541	164399.0015559583	126	0	0.10783147811889648	1	
40	175541	164399.0015559583	276	0	0.10163211822509766	1	
40	175541	164399.0015559583	326	0	0.10635519027709961	1	
40	175541	164399.0015559583	326	0	0.10849475860595703	1	
40	175541	164399.0015559583	276	0	0.1011197566986084	1	
40	175541	164399.0015559583	306	0	0.10938024520874023	1	
40	175541	164399.0015559583	326	0	0.10461235046386719	1	
40	175541	164399.0015559583	286	0	0.10195684432983398	1	
40	175541	164399.0015559583	286	0	0.1006462574005127	1	
40	175541	164399.0015559583	357	0	0.11605143547058105	1	
40	175541	164399.0015559583	317	0	0.10938239097595215	1	
40	175541	164399.0015559583	337	0	0.10938048362731934	1	
40	175541	164399.0015559583	337	0	0.10938072204589844	1	
40	175541	164399.0015559583	306	0	0.10598373413085938	1	
40	175541	164399.0015559583	348	0	0.1051936149597168	1	
40	175541	164399.0015559583	367	0	0.10937881469726562	1	
40	175541	164399.0015559583	326	0	0.1001734733581543	1	
40	175541	164399.0015559583	317	0	0.10937929153442383	1	
40	175541	164399.0015559583	326	0	0.10938239097595215	1	
40	175541	164399.0015559583	306	0	0.10938024520874023	1	
40	175541	164399.0015559583	337	0	0.10162663459777832	1	
40	175541	164399.0015559583	348	0	0.10937881469726562	1	
40	175541	164399.0015559583	296	0	0.10938024520874023	1	
40	175541	164399.0015559583	337	0	0.11412453651428223	1	
40	175541	164399.0015559583	276	0	0.10046887397766113	1	
40	175541	164399.0015559583	348	0	0.10938143730163574	1	
40	175541	164399.0015559583	317	0	0.10938119888305664	1	
40	175541	164399.0015559583	276	0	0.10040712356567383	1	
40	175541	164399.0015559583	326	0	0.10199975967407227	1	
40	175541	164399.0015559583	337	0	0.10294747352600098	1	
40	175541	164399.0015559583	326	0	0.10172057151794434	1	
40	175541	164399.0015559583	809540	0	1800.039455652237	1	
40	175541	164399.0015559583	3330	0	1.0000550746917725	1	
40	175541	164399.0015559583	792964	0	1800.021476984024	1	
40	33507	33100.75708606325	686963	0	1800.0314826965332	1	
